fname,fadd,flat,flng,furl,fimg,fcat,floc
스윗밸런스 교대역점,서울 서초구 서초대로 286 1층 스윗밸런스,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/1872757583?c=14138588.9726330,4508090.8888248,16,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201026_260%2F1603691600673DKJWE_JPEG%2F4NZtoHQuPs1dbDzOR5tTzy4E.jpg,"다이어트,샐러드",서초
교대이층집 교대본점,서울 서초구 서초대로50길 24 청화빌딩 2층,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/35624097?c=14138551.3800410,4507924.5614680,16,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220715_299%2F1657846379782LMTng_PNG%2F%25C5%25A9%25B1%25E2%25BA%25AF%25C8%25AF%25B2%25C9%25BB%25EF%25B0%25E3_%25BB%25F3%25C2%25F7%25B8%25B2.png,"육류,고기요리",서초
동신명가,서울 서초구 반포대로28길 31 1층,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/36504801?c=14138235.9451319,4507762.5158441,16,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211127_121%2F1637980906954TM5AC_JPEG%2F_ILL2604.jpg,냉면,서초
이하나커피 교대점,서울 서초구 서초중앙로 110 롯데캐슬메디치 1층,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/1114263639?c=14138746.6344278,4507834.0681483,16,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211201_4%2F1638349977911yRs6Q_JPEG%2FKakaoTalk_20211201_180551473.jpg,카페,서초
칭진,서울 서초구 반포대로30길 72,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/18363960?c=14138502.9115347,4507984.9609326,16,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160108_276%2F1452233712221UYh0N_JPEG%2F176058554530113_11.jpg,중식당,서초
뽕사부 교대,서울 서초구 서초대로 270,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/37882361?c=14138363.8957546,4508005.4870087,16,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220812_213%2F1660288364390455fa_JPEG%2F%25B4%25D9%25BF%25EE%25B7%25CE%25B5%25E5.jpg,중식당,서초
갈릭앤페퍼,서울 서초구 서초중앙로20길 40,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/13282231?c=14138937.4471670,4507960.6046838,16,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210621_174%2F1624259794362ys4uq_JPEG%2FCvGWhqptmxcnpn68MBpzfavG.jpg,이탈리아음식,서초
카몽,서울 서초구 서초대로42길 17 1층,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/35075023?c=14138102.8626806,4507793.1570063,16,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220616_20%2F1655374311077YJRoS_JPEG%2F660A476B-4B2C-42E7-8739-FA54ED06D596.jpeg,"카페,디저트",서초
백화네부엌 교대점,"서울 서초구 반포대로28길 76 1층, 지하1층",,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/1865515894?c=14138499.1934637,4507878.5991819,16,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191227_157%2F1577443830005iWPOq_JPEG%2Fx9MQuK60Rcq4T60eIr1pKotM.jpg,요리주점,서초
진가와 서초점,서울 서초구 서초대로48길 13 소망빌딩 1층,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/1276125085?c=14138387.0724726,4507945.8450491,16,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180803_19%2F1533272988133oWhyl_JPEG%2FAYViDW9TFieyowyPS3LyTO5C.jpg,일식당,서초
아펜즈커피 서초교대점,"서울 서초구 서초중앙로 119 1, 2층 아펜즈 커피",,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/1024613014?c=14138633.7898600,4507974.3261119,16,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220114_53%2F1642126190040HS9jg_JPEG%2FKakaoTalk_20220109_000842711.jpg,카페,서초
진대감 교대점,서울 서초구 서초대로50길 62-9 한림빌딩,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/21834377?c=14138570.1039793,4507683.2757447,16,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220722_246%2F1658465864154pb0N4_JPEG%2FIMG_8066.jpg,소고기구이,서초
세병관,서울 서초구 법원로2길 15 101-1호 세병관,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/1186380161?c=14138489.6311194,4508201.0409383,16,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220209_17%2F1644397616781e03SL_JPEG%2FKakaoTalk_20220209_180328497.jpg,한식,서초
스시진수,서울 서초구 서초중앙로24길 27,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/696659020?c=14138985.9045414,4508372.3114651,16,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180707_175%2F1530896883860ui93f_JPEG%2Fm_rDN7rvFE3PHwsrlzgb8GMH.jpg,"초밥,롤",서초
타비,서울 서초구 반포대로30길 44-5 파크뷰빌딩 1층 타비,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/965687999?c=14138359.1758082,4507893.0500621,16,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20171121_57%2F1511230667998prkkl_JPEG%2FjDZ7XIUjXg8wO4sJufAudmh0.jpg,이자카야,서초
세광양대창 교대본점,"서울 서초구 반포대로28길 79 1,2층",,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/1010064415?c=14138514.2215950,4507906.2242314,16,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191215_171%2F1576402370820Tzhgm_JPEG%2FAweRNaR0NAHeGliqPKSmP1vk.jpg,"곱창,막창,양",서초
대나무골한정식,서울 서초구 법원로3길 15 영포빌딩,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/13195491?c=14138106.5028280,4508075.5677972,16,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200924_62%2F16009402541188QhFK_JPEG%2Fqnx0iLvTkc2n_hRbkeeCge8M.jpg,한정식,서초
황금콩밭,서울 서초구 반포대로30길 66,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/1244330478?c=14138466.3653459,4507970.1591733,16,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191221_173%2F1576913062339tMbDi_JPEG%2FkLtwQizH_hpvEzUL09rkTe8t.jpg,두부요리,서초
금수복국 서초점,서울 서초구 서초중앙로24길 22,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/1518061304?c=14138884.8375757,4508287.1318436,16,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190618_15%2F1560823014357izsY2_JPEG%2FV8bZLfdRRgdmmCHOokNElbwe.jpg,복어요리,서초
이남장 서초점,서울 서초구 서초대로49길 4,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/12812804?c=14138483.1634570,4508167.6907239,16,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_103%2F1441025214731tdS5S_JPEG%2F12812804_0.jpg,"곰탕,설렁탕",서초
현경 교대점,서울 서초구 서초대로51길 20,,,"https://map.naver.com/v5/search/%EB%A7%9B%EC%A7%91/place/35964750?c=14138691.0748700,4508455.3029829,16,0,0,0,dh&placePath=%3Fentry%253Dbmp",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190522_248%2F1558502629843RnOhI_PNG%2F5vns5CZw_PBMNw5GJhaCBwhY.png,중식당,서초
